Episode,Reward,PolicyLoss,ValueLoss,AvgWaitingTime
1,-13.0479796348319,-0.3670084476470947,1.9915986061096191,49.410730844588024
2,-16.859087619667033,-0.35000526905059814,3.177332878112793,62.395828422478246
3,-11.792735111900559,-0.3855968415737152,2.7382090091705322,46.62119788106631
4,-13.60902936877454,-0.36362606287002563,2.5620336532592773,51.631752694330096
5,-19.26719240819029,-0.38428357243537903,7.44045877456665,65.67417225276472
6,-20.799114879898738,-0.39851197600364685,4.333477973937988,68.8228947563874
7,-20.397002017311213,-0.4078271985054016,3.7264328002929688,70.3330943636659
8,-21.611117994625005,-0.3082568943500519,6.509318828582764,72.4381537029353
9,-18.783139988791465,-0.3502536714076996,7.8525519371032715,64.03895615808362
10,-19.419635684736328,-0.3929140567779541,1.5972678661346436,71.95028983621421
11,-13.000956262068927,-0.36983978748321533,4.600548267364502,54.154197984555125
12,-17.004804187267624,-0.4091079533100128,3.6710879802703857,62.87690881892447
13,-23.232724249230934,-0.351857453584671,8.604089736938477,69.56311555167171
14,-19.422386389175482,-0.4031132459640503,6.388784408569336,64.46959719902748
15,-12.44879777356786,-0.3680579364299774,7.071305751800537,52.572570609440355
16,-11.965778019568582,-0.38698652386665344,2.452481269836426,51.1078231292517
17,-22.85059502510617,-0.40326815843582153,4.179764747619629,70.27479229208554
18,-27.207769733133823,-0.34964820742607117,4.925419330596924,70.85110453908759
19,-20.225670655384075,-0.37021923065185547,8.136469841003418,64.48115594722738
20,-14.202850953596178,-0.35874950885772705,6.494917869567871,52.66828595756143
21,-15.626490332655875,-0.3697440028190613,10.441813468933105,51.755783424480896
22,-19.712073059619687,-0.4159565567970276,3.9876492023468018,65.2463034980892
23,-30.34039739606595,-0.397277295589447,3.060222864151001,69.5133557579648
24,-29.525696428150823,-0.39521095156669617,3.93674635887146,73.85472694585876
25,-19.563779330315032,-0.46833351254463196,4.086221218109131,54.40640086919991
26,-13.913714295277133,-0.4279710352420807,3.750976324081421,48.17166305916306
27,-18.606731829517457,-0.4311409592628479,5.935603141784668,55.357469929496354
28,-20.27767945747436,-0.36055487394332886,1.5601239204406738,58.2986962532417
29,-15.203238776788613,-0.3882114887237549,5.0526299476623535,42.6023486747171
30,-24.604102955456213,-0.37366342544555664,10.5238676071167,67.41156738704431
